college,Branch,Gender,age,address,Nation,famsize,firstchild,siblings,Pstatus,PrelationQ,Medu,Fedu,Mjob,Fjob,famincome,Povertyline,houstatus,workstatus,PermAdd,TypeofLivng,FrndCircle,reasonforjoin,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,PCathome,internet,Phoneusage,romantic,famrel,freetime,goout,dalc,walc,Crimeact,NcrimAct,Harrasment,Discrimnation,health,lonlineess,LangUsdTeacher,PrerequistSkill,DificultyLevel,Expofprivate,GenofTeacher,QualityofNotes,Motvatnofprivate,Clasize,ClasComm,workload,FeedbckonTeaching,absences,Infrastucture,TutionFee,WaterFacility,ToiletFacility,TransportSystem,library,wifi,teachingMode,Training,CulturalAct,ragging,StressTimPresure,Self-Discipline,diligent,Communication,Punctual,Groupdiscussion,courteous,teamplayer,Creativethink,Responsible,Conduct,WR-1,WR-2,ST-1,ST-2,ST-3,AWR,SWR,ACTIVITY,FINAL
VC,AT,F,19,R,Indian,GT3,yes,yes,T,2,2,3,private,other,4,above,no,no,yes,1,3,course,other,3,1,0,no,yes,yes,yes,yes,yes,yes,no,3,no,5,4,2,1,2,yes,no,no,yes,1,no,English,no,2,4,M,3,5,2,2,5,5,0,3,4,3,2,3,3,2,online,no,yes,yes,no,4,5,3,1,2,5,1,4,4,3,7,5,6,6,6,6,6,6,18
VC,AT,F,18,U,Indian,LE3,yes,yes,A,2,3,1,at_home,business,4,below,no,yes,no,1,2,home,father,1,3,1,no,no,no,yes,no,yes,no,no,3,no,4,3,4,1,1,yes,yes,no,yes,5,no,Kannada,yes,5,5,M,3,5,2,1,4,4,0,2,2,3,4,3,4,2,online,yes,yes,no,no,2,1,2,5,5,1,4,2,4,3,7,9,8,8,8,8,8,8,24
VC,AT,F,18,U,Indian,LE3,no,yes,T,1,1,1,at_home,business,2,below,no,no,no,1,3,home,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,5,no,1,1,1,1,1,no,yes,no,yes,4,yes,English,yes,3,3,F,4,3,5,3,5,3,0,1,3,1,1,5,3,1,online,no,yes,no,yes,5,5,2,5,2,2,3,2,1,5,6,5,6,6,6,6,6,5,17
VC,AT,M,20,U,Indian,GT3,no,yes,A,3,2,2,at_home,business,3,below,yes,no,yes,1,4,home,other,2,2,1,no,no,no,yes,yes,yes,no,no,4,no,5,5,4,4,5,no,yes,no,yes,4,yes,English,no,1,5,F,5,5,4,4,5,2,11,1,5,1,3,1,3,1,offline,no,yes,no,yes,3,4,3,3,5,3,3,4,4,5,9,9,9,9,9,9,9,9,27
VC,AT,M,17,U,Indian,LE3,no,no,A,3,3,1,at_home,business,2,below,no,yes,no,2,1,course,other,1,2,2,no,yes,yes,no,yes,yes,no,yes,1,no,2,4,5,3,4,no,no,no,no,5,no,Kannada,no,1,4,M,2,5,5,4,4,3,3,4,3,1,1,2,2,3,offline,no,yes,yes,yes,5,5,3,1,1,4,2,1,5,1,14,16,15,15,15,15,15,15,45
VC,AT,M,21,R,Indian,LE3,yes,yes,T,5,1,1,at_home,business,2,below,yes,no,yes,4,1,home,other,2,1,0,no,no,no,no,no,yes,yes,no,4,no,5,5,3,3,3,yes,no,no,yes,4,yes,Kannada,yes,2,5,F,5,4,1,1,4,3,3,5,1,3,3,4,2,1,online,no,no,yes,yes,4,5,2,3,5,3,3,2,1,3,10,8,9,9,9,9,9,9,27
VC,AT,M,18,R,Indian,LE3,no,yes,A,5,3,2,at_home,business,4,below,yes,yes,no,2,5,home,mother,1,1,3,no,no,no,no,no,yes,yes,no,4,no,4,4,1,3,4,no,no,no,yes,5,yes,English,no,1,1,M,2,4,5,3,5,3,0,2,1,4,2,4,1,5,offline,no,no,no,yes,4,1,3,3,4,5,4,1,2,5,11,12,13,13,13,12,13,10,35
VC,AT,M,19,U,Indian,GT3,no,yes,T,1,1,1,at_home,business,1,below,no,no,yes,1,3,home,father,3,1,0,no,no,no,no,no,yes,no,no,2,no,3,2,3,3,3,no,yes,no,no,5,yes,Kannada,no,5,4,F,5,5,2,1,2,4,5,3,5,4,1,1,3,4,offline,yes,yes,no,yes,1,4,3,4,4,3,2,5,1,3,8,9,8,8,8,9,8,9,26
VC,AT,M,18,U,Indian,LE3,yes,yes,T,2,4,3,government,business,5,below,no,yes,yes,1,1,course,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,3,no,4,3,2,1,1,yes,no,no,no,5,yes,English,no,5,1,F,1,5,4,5,3,1,2,2,5,2,1,5,1,1,offline,yes,no,yes,yes,2,1,4,4,4,2,5,4,4,1,6,6,8,7,7,6,6,6,18
VC,AT,M,18,R,Indian,GT3,yes,yes,T,5,3,2,other,business,3,below,yes,yes,yes,5,5,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,no,no,2,no,5,3,2,1,1,no,no,yes,yes,5,yes,English,yes,1,2,M,3,3,4,1,2,5,1,5,2,3,2,5,2,5,offline,no,yes,no,yes,4,1,3,2,5,1,4,2,1,4,6,6,7,7,8,6,6,6,18
VC,AT,F,17,U,Indian,LE3,no,no,T,4,3,3,other,private,2,above,no,no,yes,2,3,reputation,other,1,2,0,no,yes,yes,no,no,yes,no,yes,5,no,3,2,3,1,1,yes,no,no,no,5,no,Kannada,yes,2,1,F,4,5,5,4,4,2,4,5,4,2,3,4,5,4,online,no,no,no,no,5,2,4,4,2,2,5,4,3,3,10,9,10,13,12,10,9,10,29
VC,AT,F,18,U,Indian,LE3,no,yes,T,2,2,2,other,selfemployed,2,above,yes,no,no,1,1,home,mother,1,3,0,no,no,no,yes,no,yes,yes,yes,3,yes,4,3,3,1,1,yes,no,yes,no,5,no,English,yes,2,3,M,1,2,5,5,1,5,0,4,3,1,2,1,1,5,online,no,no,yes,no,3,1,1,1,1,4,4,3,2,1,15,14,18,16,15,15,12,17,44
VC,AT,M,18,R,Indian,LE3,no,yes,A,1,3,4,other,selfemployed,4,above,no,no,yes,5,1,home,mother,1,3,0,no,no,no,yes,no,yes,no,yes,4,no,4,2,5,3,4,yes,yes,no,no,5,no,English,yes,4,2,M,5,5,1,4,1,3,13,2,4,4,1,5,2,4,offline,yes,yes,no,yes,1,1,2,2,3,5,5,4,4,1,10,10,10,15,13,10,10,10,30
VC,AT,M,17,U,Indian,LE3,yes,no,T,4,3,1,at_home,selfemployed,4,below,no,yes,yes,5,2,reputation,other,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,1,yes,5,4,4,3,4,no,no,no,yes,5,yes,Kannada,yes,2,1,M,4,4,3,5,3,2,2,4,2,4,5,2,5,4,online,yes,yes,no,no,3,1,1,2,5,5,4,3,5,3,15,15,18,16,15,15,12,18,45
VC,AT,F,18,R,Indian,GT3,no,no,A,3,4,4,private,selfemployed,2,above,no,yes,yes,2,2,course,other,2,2,0,no,yes,yes,yes,yes,yes,yes,no,2,no,4,3,4,2,2,yes,no,yes,yes,3,yes,Kannada,yes,3,5,M,4,5,3,1,2,1,8,5,3,3,5,4,1,2,offline,no,no,yes,yes,1,2,4,4,3,5,5,4,4,4,11,11,10,13,12,11,9,13,33
VC,AT,M,18,U,Indian,LE3,yes,no,A,1,4,2,other,selfemployed,5,above,no,no,no,1,4,home,mother,1,2,0,no,no,yes,yes,yes,yes,yes,yes,4,yes,5,4,5,1,3,no,no,yes,yes,2,no,English,no,3,2,M,1,4,3,5,3,2,10,3,5,3,2,5,4,2,online,no,yes,yes,no,1,2,2,3,1,5,4,5,5,3,6,6,8,7,7,6,6,6,18
VC,AT,F,18,R,Indian,GT3,yes,yes,T,2,2,1,private,selfemployed,1,below,no,no,no,4,3,home,father,2,2,0,no,no,yes,yes,yes,yes,yes,yes,5,yes,4,3,5,1,2,no,yes,yes,no,5,no,English,no,5,1,F,5,1,4,4,3,4,0,2,2,5,3,1,5,2,offline,no,no,no,no,5,1,5,3,4,2,3,3,1,3,19,18,20,20,19,19,15,20,56
VC,AT,F,19,U,Indian,LE3,no,yes,A,5,3,3,private,other,1,above,yes,no,yes,5,4,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,1,no,4,3,5,3,3,no,no,no,no,1,yes,Kannada,yes,4,2,M,2,5,1,4,4,3,15,4,1,1,1,2,3,3,online,no,no,no,no,4,4,3,2,1,2,3,3,3,2,15,15,18,16,15,15,12,16,45
VC,AT,F,18,U,Indian,LE3,no,yes,T,5,2,3,private,selfemployed,2,above,yes,no,yes,5,5,reputation,mother,2,2,0,no,yes,no,no,yes,no,no,no,3,yes,4,5,5,1,3,yes,no,no,no,5,yes,Kannada,yes,1,1,F,2,4,5,2,5,1,4,2,5,4,5,2,5,2,offline,no,yes,no,yes,1,5,1,3,1,2,3,5,2,5,9,8,10,13,12,9,9,8,26
VC,AT,F,18,U,Indian,GT3,yes,yes,T,5,1,1,private,selfemployed,1,above,no,no,no,5,5,course,mother,1,2,2,no,yes,yes,yes,yes,yes,yes,yes,5,no,4,4,3,1,1,yes,yes,no,no,5,no,Kannada,yes,5,5,F,2,4,1,1,5,3,2,1,2,3,5,5,1,5,offline,yes,yes,yes,yes,5,5,5,5,2,4,2,2,1,1,12,12,10,15,13,12,10,14,36
VC,AT,M,17,R,Indian,GT3,no,yes,A,5,1,2,private,selfemployed,1,below,yes,no,no,3,5,course,mother,1,4,0,no,yes,yes,yes,yes,yes,no,yes,5,yes,3,5,2,2,2,yes,yes,no,yes,3,yes,English,yes,4,2,M,3,5,2,5,3,4,2,4,5,5,4,3,2,5,online,no,yes,yes,yes,4,1,5,1,3,5,3,4,5,1,14,14,13,18,20,14,13,15,42
VC,AT,F,17,U,Indian,GT3,no,yes,T,2,2,4,private,selfemployed,5,above,yes,no,yes,5,5,reputation,mother,2,2,0,no,yes,yes,no,no,yes,yes,no,3,yes,4,3,3,1,1,no,no,no,yes,5,yes,Kannada,no,5,1,M,2,4,4,2,5,2,2,2,1,1,4,3,4,4,online,yes,yes,yes,no,1,3,2,2,3,3,5,4,4,3,11,10,14,12,12,11,10,11,32
VC,AT,F,17,U,Indian,LE3,no,yes,T,2,2,2,private,selfemployed,4,above,yes,no,yes,3,5,home,father,1,2,0,no,yes,yes,yes,no,yes,no,yes,3,yes,4,4,4,2,3,no,yes,no,yes,5,yes,Kannada,yes,2,1,M,2,1,5,4,5,1,6,3,5,1,1,1,3,4,offline,no,no,no,yes,4,4,2,5,2,1,3,5,4,2,16,16,19,17,17,16,13,17,48
VC,AT,F,18,R,Indian,GT3,no,yes,A,2,3,2,private,selfemployed,4,below,no,no,yes,4,2,course,father,2,2,0,no,yes,yes,no,yes,yes,no,yes,5,yes,4,1,1,1,1,yes,yes,no,yes,5,yes,English,yes,3,4,M,1,3,2,2,4,3,75,2,1,5,2,3,4,2,offline,no,yes,no,no,4,1,3,5,2,1,1,5,3,2,14,14,13,18,20,14,13,15,42
VC,AT,M,18,U,Indian,GT3,no,yes,A,4,4,4,at_home,government,2,above,yes,yes,yes,5,5,home,other,2,2,0,yes,yes,yes,no,yes,yes,no,no,5,no,3,2,4,1,4,yes,no,no,no,4,no,English,yes,1,3,M,5,2,4,4,2,4,22,2,4,1,3,4,5,3,offline,no,no,no,no,5,2,3,3,1,4,3,4,3,4,14,14,18,13,20,14,13,15,42
VC,AT,F,18,U,Indian,GT3,no,yes,T,5,4,4,at_home,other,5,above,no,yes,no,5,2,reputation,other,2,2,0,no,no,no,no,no,no,no,yes,5,yes,2,4,4,1,1,no,no,yes,yes,5,yes,Kannada,no,1,1,M,5,5,4,2,2,5,15,3,4,4,3,4,1,2,offline,yes,yes,yes,yes,4,3,2,5,4,3,1,1,5,3,10,10,12,12,14,10,10,10,30
VC,AT,M,18,U,Indian,GT3,yes,no,A,4,4,3,at_home,business,3,below,yes,no,no,3,4,reputation,father,2,1,0,no,no,yes,yes,yes,yes,no,yes,2,no,4,2,3,1,2,yes,no,yes,yes,3,yes,English,yes,3,3,F,3,3,5,2,5,3,8,4,3,2,2,2,5,4,online,no,no,no,yes,1,1,1,5,5,1,1,3,4,2,5,5,13,12,12,5,9,5,15
VC,AT,M,17,U,Indian,LE3,yes,no,T,5,4,1,at_home,private,5,below,yes,yes,yes,1,1,course,father,1,2,1,yes,yes,no,yes,yes,yes,no,no,1,yes,4,5,4,2,4,yes,no,no,yes,3,yes,Kannada,yes,3,2,F,5,1,4,4,3,3,30,4,5,3,3,2,2,5,offline,yes,yes,no,yes,2,2,1,4,4,2,4,4,1,4,10,10,12,14,12,10,10,10,30
VC,AT,M,17,U,Indian,LE3,yes,yes,A,5,3,2,at_home,selfemployed,2,below,yes,no,yes,2,4,course,mother,2,1,0,no,no,yes,yes,yes,yes,yes,no,4,no,4,4,4,3,4,yes,yes,no,no,3,no,English,yes,4,4,M,4,5,5,1,4,5,19,1,1,3,4,3,3,3,online,yes,yes,no,yes,3,5,1,3,1,5,2,4,2,1,13,13,12,12,16,13,13,13,39
VC,AT,F,18,R,Indian,LE3,no,no,T,5,1,1,at_home,other,5,below,no,no,no,3,4,home,mother,2,1,0,no,no,yes,yes,yes,yes,yes,yes,5,no,5,2,2,1,1,no,yes,yes,no,5,yes,Kannada,no,3,2,F,2,4,2,4,3,3,1,3,5,1,2,3,1,5,offline,yes,yes,no,no,5,1,5,1,4,2,4,1,2,3,12,12,10,13,15,12,13,11,36
VC,AT,F,18,U,Indian,GT3,yes,yes,A,4,1,1,at_home,other,3,below,yes,yes,yes,4,4,home,father,1,1,1,no,no,no,no,yes,yes,no,no,4,no,5,4,4,1,1,yes,no,yes,yes,5,yes,English,yes,4,1,F,2,3,3,2,2,5,4,3,5,4,4,4,1,3,offline,no,no,no,yes,3,3,2,1,3,2,2,2,2,4,15,14,15,14,13,15,14,15,44
VC,AT,F,17,U,Indian,GT3,no,yes,A,2,2,2,at_home,private,1,below,yes,yes,yes,3,5,course,father,2,4,0,no,yes,yes,yes,yes,yes,yes,yes,2,no,5,4,5,1,2,yes,no,yes,yes,5,yes,Kannada,no,3,3,M,4,4,4,5,4,3,4,3,4,4,3,4,2,4,offline,no,yes,no,yes,4,3,1,2,5,2,5,1,3,4,13,13,12,12,16,13,13,13,39
VC,AT,M,17,U,Indian,LE3,no,no,T,4,1,1,at_home,business,3,below,no,no,yes,4,4,home,father,2,2,0,yes,no,no,yes,yes,yes,yes,yes,1,no,4,3,3,1,2,yes,no,no,no,3,no,English,yes,3,2,M,4,3,3,2,4,3,2,2,4,1,1,2,2,4,offline,no,no,yes,no,4,1,2,2,1,4,2,1,4,1,10,10,10,11,10,10,10,10,30
VC,AT,F,18,U,Indian,LE3,no,no,T,5,2,2,private,business,5,above,no,yes,no,2,2,home,father,1,2,0,no,yes,no,no,no,yes,yes,yes,5,no,4,3,3,1,2,no,yes,no,no,1,yes,English,yes,4,3,M,2,5,4,3,1,5,5,2,1,4,4,2,3,5,offline,no,yes,no,yes,3,3,1,3,2,4,5,3,2,3,6,6,6,6,6,6,6,6,18
VC,AT,F,17,U,Indian,LE3,yes,no,A,4,1,1,other,business,3,below,no,yes,yes,3,3,home,father,1,2,0,no,no,yes,no,no,yes,no,no,3,no,4,3,3,1,1,yes,no,no,yes,1,no,English,no,3,4,F,5,3,4,3,1,2,6,2,1,5,3,3,5,4,offline,yes,no,yes,yes,4,3,3,1,5,3,3,2,1,5,12,12,10,13,15,12,13,11,36
VC,AT,M,18,U,Indian,LE3,yes,no,T,5,2,1,other,selfemployed,5,above,yes,yes,yes,4,3,reputation,mother,1,3,0,no,yes,yes,no,yes,yes,yes,no,3,no,4,2,4,1,3,no,no,yes,yes,5,no,Kannada,yes,1,4,M,4,1,4,3,4,5,6,5,4,4,5,3,1,5,offline,yes,no,yes,no,3,5,4,1,1,3,5,2,3,4,15,14,15,14,13,15,14,16,44
VC,AT,M,18,U,Indian,LE3,yes,yes,A,2,4,4,other,business,1,below,yes,no,yes,4,5,home,mother,1,3,0,no,yes,yes,no,yes,yes,no,no,2,no,5,4,3,1,1,yes,no,no,no,2,yes,English,yes,2,1,F,2,3,3,2,2,1,9,1,3,4,2,3,4,3,offline,no,yes,no,yes,1,4,1,4,1,5,1,2,5,3,11,11,10,11,10,11,10,10,33
VC,AT,M,18,U,Indian,GT3,yes,no,A,3,4,2,other,business,2,below,yes,yes,no,2,4,course,father,1,3,0,no,no,yes,yes,yes,yes,no,yes,2,yes,4,3,2,1,4,yes,no,yes,yes,4,yes,English,yes,1,4,M,5,5,3,1,4,1,11,5,2,2,4,3,1,3,offline,yes,no,yes,yes,3,5,5,1,4,5,4,4,1,1,10,11,10,10,9,11,10,10,32
VC,AT,F,17,U,Indian,GT3,no,no,T,1,4,3,other,business,1,above,yes,yes,no,5,4,course,other,1,2,0,no,yes,yes,yes,yes,yes,no,yes,5,no,4,2,2,1,2,yes,yes,no,no,5,yes,English,no,2,2,M,2,1,2,2,4,3,0,2,1,4,4,2,1,5,offline,yes,yes,no,no,2,3,1,2,2,5,4,3,3,2,9,9,10,11,11,9,11,7,27
VC,AT,F,18,U,Indian,GT3,no,no,T,1,2,1,other,business,1,above,yes,yes,yes,2,1,reputation,father,1,2,0,no,yes,yes,yes,yes,yes,no,no,2,yes,5,4,3,1,1,yes,no,no,yes,3,no,Kannada,yes,4,5,F,2,1,3,3,1,2,12,2,2,2,2,1,5,2,online,yes,no,yes,no,2,5,5,3,3,1,1,3,5,3,17,17,14,16,15,17,15,19,51
VC,AT,F,17,R,Indian,LE3,yes,yes,A,4,3,1,other,business,3,below,yes,yes,no,1,4,home,other,1,3,0,no,yes,yes,no,yes,yes,no,yes,2,no,3,1,2,1,1,no,no,no,yes,3,yes,English,no,3,2,F,4,3,1,2,5,4,6,5,2,1,4,3,3,4,offline,no,yes,no,no,3,1,2,5,1,2,1,2,1,1,17,17,16,15,14,17,15,19,51
VC,AT,M,18,R,Indian,LE3,no,yes,T,4,3,2,other,business,3,below,yes,no,no,5,5,reputation,mother,1,2,1,no,no,no,no,yes,yes,yes,no,4,no,5,4,2,1,1,yes,no,yes,no,2,no,Kannada,yes,3,5,M,3,2,1,5,5,4,8,3,5,4,5,4,3,1,offline,no,no,no,no,3,1,3,2,1,3,1,2,5,1,8,8,10,10,10,8,10,6,24
VC,AT,M,17,U,Indian,GT3,yes,yes,T,1,3,3,selfemployed,selfemployed,2,above,yes,yes,yes,2,1,reputation,father,2,4,0,no,yes,yes,no,yes,yes,no,yes,5,no,4,4,3,1,3,no,yes,yes,no,2,no,English,yes,4,3,F,4,1,1,5,4,5,4,1,1,3,5,2,3,5,online,no,yes,yes,yes,4,1,1,3,4,4,5,5,5,2,12,12,10,13,15,12,13,11,36
BIT,CS,F,19,U,Indian,LE3,no,yes,A,3,4,4,private,business,1,above,no,yes,no,3,1,home,father,2,3,0,no,yes,yes,yes,yes,yes,yes,no,4,no,2,3,4,2,3,no,yes,no,no,4,no,Kannada,no,4,2,M,2,2,4,4,2,3,0,2,4,5,5,4,2,5,offline,no,yes,yes,yes,2,4,5,3,3,5,2,1,3,1,8,8,10,10,10,8,10,6,24
BIT,CS,F,18,U,Indian,LE3,no,yes,T,5,4,3,selfemployed,business,1,above,yes,yes,no,5,1,home,father,1,1,0,no,yes,yes,no,yes,yes,yes,no,3,yes,4,4,5,1,2,yes,yes,yes,yes,5,yes,Kannada,yes,2,4,M,3,1,1,1,2,3,10,5,1,4,1,4,1,1,offline,yes,yes,no,no,3,3,1,2,5,1,3,5,2,4,15,15,18,16,15,15,12,16,45
BIT,CS,F,18,U,Indian,GT3,no,yes,A,5,4,3,private,business,3,above,yes,yes,yes,5,3,course,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,yes,2,no,4,3,3,1,1,yes,no,no,no,5,no,English,no,1,3,M,4,2,3,5,1,5,0,4,4,5,3,3,2,2,offline,yes,no,yes,no,5,3,3,3,2,5,1,4,3,1,15,15,18,16,15,15,12,16,45
BIT,CS,M,18,U,Indian,GT3,yes,no,T,1,4,4,at_home,business,4,below,yes,no,yes,4,1,home,other,2,2,0,no,yes,yes,no,yes,yes,yes,yes,5,yes,1,4,2,2,2,yes,yes,no,no,1,yes,English,no,2,2,M,5,2,2,3,1,1,5,5,4,4,2,2,5,3,online,no,no,no,no,1,2,5,1,1,2,2,5,5,3,12,12,10,13,15,12,13,11,36
BIT,CS,F,18,U,Indian,LE3,no,yes,A,4,4,4,selfemployed,business,1,above,no,yes,yes,3,2,home,father,1,4,0,no,yes,yes,no,yes,yes,yes,yes,5,yes,4,2,4,1,1,no,yes,no,yes,5,yes,Kannada,no,2,1,M,1,5,4,4,4,4,14,4,5,1,2,3,4,1,offline,yes,no,no,yes,5,1,5,1,5,2,3,5,3,5,14,14,13,18,20,14,13,15,42
BIT,CS,M,17,U,Indian,LE3,no,no,T,5,4,4,private,business,1,below,no,no,no,5,5,course,mother,1,1,0,no,yes,yes,no,yes,yes,no,yes,1,no,4,1,1,2,2,no,yes,no,no,5,no,Kannada,yes,2,4,M,3,3,1,3,1,3,0,4,4,4,1,5,5,5,offline,yes,no,no,no,2,5,4,2,4,1,3,3,5,2,7,7,10,7,7,7,8,0,21
BIT,CS,F,17,U,Indian,GT3,yes,no,T,5,4,2,private,business,3,above,no,no,yes,5,2,home,father,1,2,0,no,yes,no,no,yes,yes,yes,no,5,no,4,3,3,1,1,no,yes,yes,no,5,no,Kannada,no,5,1,F,1,4,5,1,5,5,0,1,4,1,4,2,5,5,offline,no,no,yes,yes,1,1,3,5,5,4,3,3,2,4,12,12,10,13,15,12,13,11,36
BIT,CS,F,17,U,Indian,GT3,no,yes,A,1,3,2,private,selfemployed,4,above,no,yes,yes,5,4,reputation,father,2,1,0,no,no,yes,no,yes,yes,yes,no,5,no,5,2,2,1,2,no,yes,no,no,5,no,English,yes,3,2,F,5,1,5,2,2,2,0,5,2,4,4,3,4,4,online,no,no,yes,no,2,4,2,4,5,2,3,4,4,5,19,19,18,18,17,19,18,20,57
BIT,CS,M,19,U,Indian,GT3,yes,no,T,5,3,3,private,other,3,below,no,yes,yes,4,5,reputation,mother,2,3,0,no,yes,yes,no,yes,yes,yes,yes,3,yes,4,4,4,1,1,yes,no,no,yes,5,yes,Kannada,yes,3,2,F,4,1,5,2,4,5,20,2,5,4,4,5,4,2,online,no,yes,yes,no,4,2,4,1,1,4,4,1,5,2,8,8,10,11,10,8,10,6,24
BIT,CS,F,18,U,Indian,GT3,no,no,T,4,2,4,private,private,4,below,no,yes,yes,1,4,reputation,father,1,4,0,no,yes,yes,yes,no,yes,no,no,3,no,4,4,3,1,1,no,no,no,no,5,yes,Kannada,no,2,1,M,5,2,3,5,3,3,8,1,3,4,2,4,4,2,online,yes,yes,no,yes,2,5,1,2,2,5,4,1,1,2,10,10,9,10,10,10,10,10,30
BIT,CS,M,20,U,Indian,LE3,no,no,T,2,3,2,private,private,1,above,no,no,no,5,2,reputation,mother,1,2,1,no,yes,no,yes,yes,yes,yes,no,2,no,5,5,3,1,1,no,yes,no,yes,1,no,Kannada,no,1,1,M,2,1,5,3,5,5,0,3,5,2,1,4,1,1,offline,no,yes,no,no,2,1,2,3,1,2,2,4,1,3,8,8,10,10,10,8,10,6,24
BIT,CS,M,19,U,Indian,GT3,yes,no,T,4,4,4,private,private,3,above,yes,yes,no,5,4,reputation,other,1,2,1,no,yes,yes,yes,yes,yes,yes,yes,1,yes,4,3,4,1,1,no,yes,no,yes,5,no,Kannada,yes,2,5,F,2,3,2,4,2,5,38,5,4,4,1,5,3,5,online,no,yes,no,no,3,4,3,4,2,3,1,3,2,3,11,11,10,11,10,11,10,10,33
BIT,CS,M,19,R,Indian,LE3,yes,yes,A,5,3,3,other,private,2,below,no,yes,no,5,1,course,father,1,1,0,no,no,no,yes,yes,yes,yes,no,4,yes,4,5,3,1,2,no,no,no,no,5,yes,English,yes,3,4,M,4,2,1,4,3,5,0,3,2,2,2,3,3,1,offline,no,yes,no,yes,2,3,4,4,2,1,4,1,4,2,19,19,18,18,17,19,18,20,57
BIT,CS,F,19,U,Indian,GT3,no,no,A,1,1,1,other,other,5,above,no,yes,no,5,4,home,father,2,1,1,no,yes,yes,no,yes,yes,yes,yes,5,no,4,4,3,1,3,yes,no,yes,no,5,no,Kannada,yes,1,3,M,3,3,4,5,4,1,18,1,1,1,4,4,2,5,online,no,no,no,no,3,2,4,2,4,4,3,4,3,5,15,15,18,16,15,15,12,16,45
BIT,CS,F,19,U,Indian,GT3,yes,yes,A,2,1,2,other,other,4,below,yes,no,no,4,5,course,mother,1,2,1,no,no,no,yes,yes,yes,yes,yes,4,yes,4,2,4,2,2,no,no,yes,no,5,no,English,yes,2,1,M,4,3,5,3,2,2,0,5,4,4,3,5,5,4,offline,yes,yes,yes,no,1,5,2,3,1,3,5,3,3,5,7,7,7,8,8,7,8,6,21
BIT,CS,F,19,U,Indian,LE3,yes,yes,T,5,2,1,other,other,3,below,yes,yes,yes,2,3,course,father,1,2,1,yes,yes,no,yes,no,yes,no,no,1,yes,3,4,1,1,1,no,no,yes,no,5,no,English,no,3,5,F,4,2,4,3,4,3,20,5,2,1,2,2,2,2,online,yes,no,no,yes,2,4,3,2,4,2,2,3,3,5,12,13,13,12,11,13,12,10,36
BIT,CS,M,19,U,Indian,GT3,no,no,A,1,1,2,other,private,4,above,no,no,yes,2,4,reputation,mother,1,2,1,no,no,no,yes,no,yes,yes,no,5,no,4,5,2,2,2,no,no,yes,yes,2,yes,English,yes,3,1,F,2,1,1,4,1,2,3,1,4,1,5,5,1,3,offline,no,no,no,yes,2,4,4,4,4,5,4,3,5,4,11,13,11,11,11,12,11,10,33
BIT,CS,F,19,U,Indian,LE3,yes,no,T,1,3,2,other,private,4,above,yes,no,no,3,1,reputation,other,3,2,0,no,yes,no,no,yes,no,no,yes,2,yes,4,2,2,1,2,yes,no,yes,no,5,yes,Kannada,yes,5,4,M,1,4,1,2,4,1,22,4,2,3,1,5,5,4,offline,no,yes,yes,yes,4,5,2,5,1,3,3,1,2,4,11,11,11,11,12,11,11,11,33
BIT,CS,F,19,U,Indian,LE3,yes,yes,A,1,1,1,private,business,5,above,no,yes,no,4,2,home,other,1,2,1,no,no,no,no,no,yes,yes,yes,4,yes,4,1,2,1,1,yes,no,yes,yes,5,yes,English,no,5,1,M,3,2,4,1,1,2,14,1,1,2,1,5,4,5,online,yes,yes,yes,no,2,4,3,3,1,4,4,5,2,2,8,10,10,9,9,9,9,6,24
BIT,CS,F,19,R,Indian,GT3,no,yes,A,4,2,3,at_home,private,4,above,yes,no,yes,1,5,reputation,other,2,2,1,no,yes,yes,no,no,yes,no,no,2,yes,4,1,2,1,1,no,yes,no,no,4,yes,English,yes,2,3,M,5,4,1,2,3,3,40,2,2,4,1,3,2,3,offline,no,no,no,yes,2,1,4,5,3,5,1,2,2,1,10,13,10,10,10,12,10,8,30
BIT,CS,F,18,U,Indian,GT3,yes,yes,T,1,2,1,at_home,private,3,below,no,yes,yes,4,4,course,other,1,3,2,no,no,no,no,no,yes,no,yes,4,no,5,3,3,1,2,no,no,no,yes,5,yes,Kannada,yes,2,4,F,4,2,1,1,1,2,0,4,1,4,5,3,2,1,online,no,no,no,yes,5,2,5,1,2,5,1,2,3,2,8,9,9,9,9,9,9,6,24
BIT,CS,F,18,U,Indian,LE3,no,no,A,2,4,3,private,selfemployed,5,above,no,no,yes,1,5,home,father,1,3,1,no,no,no,no,yes,yes,no,no,5,yes,4,3,4,1,1,no,yes,no,no,5,no,English,yes,3,5,F,5,5,1,1,2,5,9,4,4,1,2,2,1,5,offline,no,no,no,yes,2,5,4,5,4,3,3,3,5,5,14,15,13,14,12,15,13,14,42
